,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2018556,1908-03-01,3.4210000000000003,0.464,Dijon,France,47.42N,5.92E
2018557,1908-04-01,6.065,0.191,Dijon,France,47.42N,5.92E
2018558,1908-05-01,13.889,0.29600000000000004,Dijon,France,47.42N,5.92E
2018559,1908-06-01,17.233999999999998,0.324,Dijon,France,47.42N,5.92E
2018560,1908-07-01,17.369,0.21600000000000005,Dijon,France,47.42N,5.92E
2018561,1908-08-01,15.642,0.366,Dijon,France,47.42N,5.92E
2018562,1908-09-01,13.257,0.252,Dijon,France,47.42N,5.92E
2018563,1908-10-01,9.217,0.535,Dijon,France,47.42N,5.92E
2018564,1908-11-01,3.071,0.669,Dijon,France,47.42N,5.92E
2018565,1908-12-01,0.246,0.68,Dijon,France,47.42N,5.92E
2018566,1909-01-01,-1.629,0.695,Dijon,France,47.42N,5.92E
2018567,1909-02-01,-1.1009999999999998,0.27699999999999997,Dijon,France,47.42N,5.92E
2018568,1909-03-01,2.69,0.249,Dijon,France,47.42N,5.92E
2018569,1909-04-01,9.303,0.166,Dijon,France,47.42N,5.92E
2018570,1909-05-01,11.877,0.273,Dijon,France,47.42N,5.92E
2018571,1909-06-01,13.927,0.252,Dijon,France,47.42N,5.92E
2018572,1909-07-01,15.403,0.228,Dijon,France,47.42N,5.92E
2018573,1909-08-01,16.887999999999998,0.208,Dijon,France,47.42N,5.92E
2018574,1909-09-01,12.922,0.272,Dijon,France,47.42N,5.92E
2018575,1909-10-01,10.456,0.422,Dijon,France,47.42N,5.92E
2018576,1909-11-01,2.575,0.5770000000000001,Dijon,France,47.42N,5.92E
2018577,1909-12-01,2.693,0.8540000000000001,Dijon,France,47.42N,5.92E
2018578,1910-01-01,1.3159999999999998,0.419,Dijon,France,47.42N,5.92E
2018579,1910-02-01,2.761,0.425,Dijon,France,47.42N,5.92E
2018580,1910-03-01,4.81,0.324,Dijon,France,47.42N,5.92E
2018581,1910-04-01,7.3969999999999985,0.267,Dijon,France,47.42N,5.92E
2018582,1910-05-01,11.149,0.29600000000000004,Dijon,France,47.42N,5.92E
2018583,1910-06-01,15.947,0.223,Dijon,France,47.42N,5.92E
2018584,1910-07-01,15.817,0.209,Dijon,France,47.42N,5.92E
2018585,1910-08-01,16.419999999999998,0.215,Dijon,France,47.42N,5.92E
2018586,1910-09-01,12.251,0.222,Dijon,France,47.42N,5.92E
2018587,1910-10-01,10.013,0.315,Dijon,France,47.42N,5.92E
2018588,1910-11-01,3.4410000000000003,0.618,Dijon,France,47.42N,5.92E
2018589,1910-12-01,2.911,0.495,Dijon,France,47.42N,5.92E
2018590,1911-01-01,-2.05,0.895,Dijon,France,47.42N,5.92E
2018591,1911-02-01,1.84,0.247,Dijon,France,47.42N,5.92E
2018592,1911-03-01,4.835,0.373,Dijon,France,47.42N,5.92E
2018593,1911-04-01,7.0859999999999985,0.231,Dijon,France,47.42N,5.92E
2018594,1911-05-01,12.675,0.308,Dijon,France,47.42N,5.92E
2018595,1911-06-01,15.105,0.34,Dijon,France,47.42N,5.92E
2018596,1911-07-01,20.135,0.247,Dijon,France,47.42N,5.92E
2018597,1911-08-01,20.419,0.231,Dijon,France,47.42N,5.92E
2018598,1911-09-01,15.925999999999998,0.39,Dijon,France,47.42N,5.92E
2018599,1911-10-01,9.219,0.32299999999999995,Dijon,France,47.42N,5.92E
2018600,1911-11-01,5.4929999999999986,0.503,Dijon,France,47.42N,5.92E
2018601,1911-12-01,3.319,0.662,Dijon,France,47.42N,5.92E
2018602,1912-01-01,1.32,0.655,Dijon,France,47.42N,5.92E
2018603,1912-02-01,4.421,0.585,Dijon,France,47.42N,5.92E
2018604,1912-03-01,7.16,0.556,Dijon,France,47.42N,5.92E
2018605,1912-04-01,7.3729999999999976,0.21,Dijon,France,47.42N,5.92E
2018606,1912-05-01,13.136,0.3829999999999999,Dijon,France,47.42N,5.92E
2018607,1912-06-01,15.470999999999998,0.349,Dijon,France,47.42N,5.92E
2018608,1912-07-01,17.13,0.293,Dijon,France,47.42N,5.92E
2018609,1912-08-01,14.130999999999998,0.284,Dijon,France,47.42N,5.92E
2018610,1912-09-01,9.43,0.256,Dijon,France,47.42N,5.92E
2018611,1912-10-01,7.702000000000001,0.319,Dijon,France,47.42N,5.92E
2018612,1912-11-01,2.474,0.325,Dijon,France,47.42N,5.92E
2018613,1912-12-01,2.148,0.495,Dijon,France,47.42N,5.92E
2018614,1913-01-01,1.949,0.518,Dijon,France,47.42N,5.92E
2018615,1913-02-01,1.938,0.365,Dijon,France,47.42N,5.92E
2018616,1913-03-01,6.729,0.307,Dijon,France,47.42N,5.92E
2018617,1913-04-01,7.863999999999999,0.191,Dijon,France,47.42N,5.92E
2018618,1913-05-01,12.185,0.18899999999999997,Dijon,France,47.42N,5.92E
2018619,1913-06-01,15.202,0.198,Dijon,France,47.42N,5.92E
2018620,1913-07-01,14.856,0.381,Dijon,France,47.42N,5.92E
2018621,1913-08-01,15.980999999999998,0.399,Dijon,France,47.42N,5.92E
2018622,1913-09-01,13.306,0.322,Dijon,France,47.42N,5.92E
2018623,1913-10-01,10.17,0.248,Dijon,France,47.42N,5.92E
2018624,1913-11-01,7.199,0.295,Dijon,France,47.42N,5.92E
2018625,1913-12-01,1.1909999999999998,0.419,Dijon,France,47.42N,5.92E
2018626,1914-01-01,-3.175,1.144,Dijon,France,47.42N,5.92E
2018627,1914-02-01,3.3920000000000003,0.6609999999999999,Dijon,France,47.42N,5.92E
2018628,1914-03-01,5.824,0.28600000000000003,Dijon,France,47.42N,5.92E
2018629,1914-04-01,10.189,0.518,Dijon,France,47.42N,5.92E
2018630,1914-05-01,10.879,0.675,Dijon,France,47.42N,5.92E
2018631,1914-06-01,14.349,0.353,Dijon,France,47.42N,5.92E
2018632,1914-07-01,16.447,0.429,Dijon,France,47.42N,5.92E
2018633,1914-08-01,17.147000000000002,0.483,Dijon,France,47.42N,5.92E
2018634,1914-09-01,13.388,0.32299999999999995,Dijon,France,47.42N,5.92E
2018635,1914-10-01,8.407,0.419,Dijon,France,47.42N,5.92E
2018636,1914-11-01,3.5610000000000004,0.287,Dijon,France,47.42N,5.92E
2018637,1914-12-01,3.42,0.537,Dijon,France,47.42N,5.92E
2018638,1915-01-01,0.7030000000000001,0.514,Dijon,France,47.42N,5.92E
2018639,1915-02-01,1.533,0.446,Dijon,France,47.42N,5.92E
2018640,1915-03-01,3.648,0.501,Dijon,France,47.42N,5.92E
2018641,1915-04-01,6.943999999999999,0.375,Dijon,France,47.42N,5.92E
2018642,1915-05-01,14.117,0.409,Dijon,France,47.42N,5.92E
2018643,1915-06-01,17.347,0.327,Dijon,France,47.42N,5.92E
2018644,1915-07-01,16.729,0.34,Dijon,France,47.42N,5.92E
2018645,1915-08-01,16.07,0.424,Dijon,France,47.42N,5.92E
2018646,1915-09-01,12.519,0.179,Dijon,France,47.42N,5.92E
2018647,1915-10-01,6.959999999999999,0.285,Dijon,France,47.42N,5.92E
2018648,1915-11-01,1.975,0.393,Dijon,France,47.42N,5.92E
2018649,1915-12-01,4.883,0.703,Dijon,France,47.42N,5.92E
2018650,1916-01-01,3.711,0.512,Dijon,France,47.42N,5.92E
2018651,1916-02-01,2.302,0.415,Dijon,France,47.42N,5.92E
2018652,1916-03-01,4.8469999999999995,0.475,Dijon,France,47.42N,5.92E
2018653,1916-04-01,8.211,0.396,Dijon,France,47.42N,5.92E
2018654,1916-05-01,13.17,0.4320000000000001,Dijon,France,47.42N,5.92E
2018655,1916-06-01,13.246,0.222,Dijon,France,47.42N,5.92E
2018656,1916-07-01,16.486,0.27699999999999997,Dijon,France,47.42N,5.92E
2018657,1916-08-01,16.845,0.28300000000000003,Dijon,France,47.42N,5.92E
2018658,1916-09-01,12.268999999999998,0.255,Dijon,France,47.42N,5.92E
2018659,1916-10-01,9.195,0.119,Dijon,France,47.42N,5.92E
2018660,1916-11-01,4.619,0.26,Dijon,France,47.42N,5.92E
2018661,1916-12-01,1.817,0.627,Dijon,France,47.42N,5.92E
2018662,1917-01-01,-1.715,0.444,Dijon,France,47.42N,5.92E
2018663,1917-02-01,-1.814,0.276,Dijon,France,47.42N,5.92E
2018664,1917-03-01,2.1590000000000003,0.278,Dijon,France,47.42N,5.92E
2018665,1917-04-01,5.1370000000000005,0.354,Dijon,France,47.42N,5.92E
2018666,1917-05-01,15.154000000000002,0.359,Dijon,France,47.42N,5.92E
2018667,1917-06-01,17.72,0.42,Dijon,France,47.42N,5.92E
2018668,1917-07-01,17.543,0.359,Dijon,France,47.42N,5.92E
2018669,1917-08-01,16.269000000000002,0.25,Dijon,France,47.42N,5.92E
2018670,1917-09-01,15.544,0.401,Dijon,France,47.42N,5.92E
2018671,1917-10-01,7.286999999999999,0.2,Dijon,France,47.42N,5.92E
2018672,1917-11-01,4.698,0.525,Dijon,France,47.42N,5.92E
2018673,1917-12-01,-2.717,0.495,Dijon,France,47.42N,5.92E
2018674,1918-01-01,0.6639999999999999,0.379,Dijon,France,47.42N,5.92E
2018675,1918-02-01,2.3440000000000003,0.6579999999999999,Dijon,France,47.42N,5.92E
2018676,1918-03-01,4.7860000000000005,0.564,Dijon,France,47.42N,5.92E
2018677,1918-04-01,7.7639999999999985,0.326,Dijon,France,47.42N,5.92E
2018678,1918-05-01,13.851,0.472,Dijon,France,47.42N,5.92E
2018679,1918-06-01,13.655,0.158,Dijon,France,47.42N,5.92E
2018680,1918-07-01,17.332,0.253,Dijon,France,47.42N,5.92E
2018681,1918-08-01,17.061999999999998,0.28800000000000003,Dijon,France,47.42N,5.92E
2018682,1918-09-01,14.118,0.25,Dijon,France,47.42N,5.92E
2018683,1918-10-01,7.456999999999999,0.298,Dijon,France,47.42N,5.92E
2018684,1918-11-01,4.037,0.29,Dijon,France,47.42N,5.92E
2018685,1918-12-01,4.126,0.425,Dijon,France,47.42N,5.92E
2018686,1919-01-01,0.736,0.401,Dijon,France,47.42N,5.92E
2018687,1919-02-01,0.8820000000000001,0.394,Dijon,France,47.42N,5.92E
2018688,1919-03-01,4.513,0.608,Dijon,France,47.42N,5.92E
2018689,1919-04-01,5.58,0.461,Dijon,France,47.42N,5.92E
2018690,1919-05-01,12.338,0.645,Dijon,France,47.42N,5.92E
2018691,1919-06-01,15.917,0.345,Dijon,France,47.42N,5.92E
2018692,1919-07-01,14.658,0.425,Dijon,France,47.42N,5.92E
2018693,1919-08-01,18.365,0.535,Dijon,France,47.42N,5.92E
2018694,1919-09-01,15.543,0.281,Dijon,France,47.42N,5.92E
2018695,1919-10-01,5.999,0.418,Dijon,France,47.42N,5.92E
2018696,1919-11-01,2.3680000000000003,0.393,Dijon,France,47.42N,5.92E
2018697,1919-12-01,2.334,0.505,Dijon,France,47.42N,5.92E
2018698,1920-01-01,3.055,0.281,Dijon,France,47.42N,5.92E
2018699,1920-02-01,3.744,0.619,Dijon,France,47.42N,5.92E
2018700,1920-03-01,6.837000000000001,0.33299999999999996,Dijon,France,47.42N,5.92E
2018701,1920-04-01,8.942,0.485,Dijon,France,47.42N,5.92E
2018702,1920-05-01,14.595,0.32899999999999996,Dijon,France,47.42N,5.92E
2018703,1920-06-01,15.487,0.321,Dijon,France,47.42N,5.92E
2018704,1920-07-01,17.252,0.398,Dijon,France,47.42N,5.92E
2018705,1920-08-01,15.393,0.373,Dijon,France,47.42N,5.92E
2018706,1920-09-01,13.744000000000002,0.395,Dijon,France,47.42N,5.92E
2018707,1920-10-01,8.937999999999997,0.413,Dijon,France,47.42N,5.92E
2018708,1920-11-01,2.8139999999999996,0.963,Dijon,France,47.42N,5.92E
2018709,1920-12-01,0.968,0.528,Dijon,France,47.42N,5.92E
2018710,1921-01-01,4.143,0.374,Dijon,France,47.42N,5.92E
2018711,1921-02-01,1.896,0.17800000000000002,Dijon,France,47.42N,5.92E
2018712,1921-03-01,6.107,0.281,Dijon,France,47.42N,5.92E
2018713,1921-04-01,7.518,0.362,Dijon,France,47.42N,5.92E
2018714,1921-05-01,13.559,0.18899999999999997,Dijon,France,47.42N,5.92E
2018715,1921-06-01,16.163,0.28800000000000003,Dijon,France,47.42N,5.92E
2018716,1921-07-01,20.19,0.371,Dijon,France,47.42N,5.92E
2018717,1921-08-01,17.404,0.251,Dijon,France,47.42N,5.92E
2018718,1921-09-01,15.337,0.43799999999999994,Dijon,France,47.42N,5.92E
2018719,1921-10-01,12.178999999999998,0.6709999999999999,Dijon,France,47.42N,5.92E
2018720,1921-11-01,1.7039999999999995,0.18,Dijon,France,47.42N,5.92E
2018721,1921-12-01,1.267,0.461,Dijon,France,47.42N,5.92E
2018722,1922-01-01,-0.10099999999999998,0.317,Dijon,France,47.42N,5.92E
2018723,1922-02-01,1.632,0.529,Dijon,France,47.42N,5.92E
2018724,1922-03-01,5.285,0.191,Dijon,France,47.42N,5.92E
2018725,1922-04-01,6.4369999999999985,0.249,Dijon,France,47.42N,5.92E
2018726,1922-05-01,14.380999999999998,0.35700000000000004,Dijon,France,47.42N,5.92E
2018727,1922-06-01,16.334,0.245,Dijon,France,47.42N,5.92E
2018728,1922-07-01,16.14,0.179,Dijon,France,47.42N,5.92E
2018729,1922-08-01,16.480999999999998,0.396,Dijon,France,47.42N,5.92E
2018730,1922-09-01,11.81,0.3829999999999999,Dijon,France,47.42N,5.92E
2018731,1922-10-01,6.837000000000001,0.569,Dijon,France,47.42N,5.92E
2018732,1922-11-01,2.9789999999999996,0.391,Dijon,France,47.42N,5.92E
2018733,1922-12-01,1.595,0.376,Dijon,France,47.42N,5.92E
2018734,1923-01-01,0.765,0.471,Dijon,France,47.42N,5.92E
2018735,1923-02-01,3.933,0.426,Dijon,France,47.42N,5.92E
2018736,1923-03-01,5.836,0.388,Dijon,France,47.42N,5.92E
2018737,1923-04-01,8.094999999999999,0.528,Dijon,France,47.42N,5.92E
2018738,1923-05-01,11.909,0.27,Dijon,France,47.42N,5.92E
2018739,1923-06-01,12.488,0.258,Dijon,France,47.42N,5.92E
2018740,1923-07-01,19.545,0.463,Dijon,France,47.42N,5.92E
2018741,1923-08-01,17.901999999999994,0.282,Dijon,France,47.42N,5.92E
2018742,1923-09-01,13.769,0.265,Dijon,France,47.42N,5.92E
2018743,1923-10-01,11.031,0.384,Dijon,France,47.42N,5.92E
2018744,1923-11-01,3.651,0.267,Dijon,France,47.42N,5.92E
2018745,1923-12-01,0.76,0.5,Dijon,France,47.42N,5.92E
2018746,1924-01-01,-0.411,0.257,Dijon,France,47.42N,5.92E
2018747,1924-02-01,-0.7579999999999998,0.276,Dijon,France,47.42N,5.92E
2018748,1924-03-01,4.605,0.28300000000000003,Dijon,France,47.42N,5.92E
2018749,1924-04-01,7.991,0.344,Dijon,France,47.42N,5.92E
2018750,1924-05-01,13.79,0.416,Dijon,France,47.42N,5.92E
2018751,1924-06-01,15.532,0.361,Dijon,France,47.42N,5.92E
2018752,1924-07-01,17.514,0.247,Dijon,France,47.42N,5.92E
2018753,1924-08-01,14.485,0.3670000000000001,Dijon,France,47.42N,5.92E
2018754,1924-09-01,13.876,0.225,Dijon,France,47.42N,5.92E
2018755,1924-10-01,9.676,0.34,Dijon,France,47.42N,5.92E
2018756,1924-11-01,4.621,0.451,Dijon,France,47.42N,5.92E
2018757,1924-12-01,1.206,0.364,Dijon,France,47.42N,5.92E
2018758,1925-01-01,2.319,0.7240000000000001,Dijon,France,47.42N,5.92E
2018759,1925-02-01,3.868,0.445,Dijon,France,47.42N,5.92E
2018760,1925-03-01,2.27,0.507,Dijon,France,47.42N,5.92E
2018761,1925-04-01,8.205,0.266,Dijon,France,47.42N,5.92E
2018762,1925-05-01,12.707,0.295,Dijon,France,47.42N,5.92E
2018763,1925-06-01,16.111,0.326,Dijon,France,47.42N,5.92E
2018764,1925-07-01,17.394000000000002,0.344,Dijon,France,47.42N,5.92E
2018765,1925-08-01,16.613999999999994,0.388,Dijon,France,47.42N,5.92E
2018766,1925-09-01,11.618,0.484,Dijon,France,47.42N,5.92E
2018767,1925-10-01,9.703,0.341,Dijon,France,47.42N,5.92E
2018768,1925-11-01,2.708,0.282,Dijon,France,47.42N,5.92E
2018769,1925-12-01,1.073,0.28600000000000003,Dijon,France,47.42N,5.92E
2018770,1926-01-01,0.875,0.382,Dijon,France,47.42N,5.92E
2018771,1926-02-01,6.037999999999999,0.476,Dijon,France,47.42N,5.92E
2018772,1926-03-01,5.52,0.287,Dijon,France,47.42N,5.92E
2018773,1926-04-01,9.519,0.3,Dijon,France,47.42N,5.92E
2018774,1926-05-01,10.634,0.32299999999999995,Dijon,France,47.42N,5.92E
2018775,1926-06-01,13.56,0.435,Dijon,France,47.42N,5.92E
2018776,1926-07-01,17.182000000000002,0.433,Dijon,France,47.42N,5.92E
2018777,1926-08-01,17.232999999999997,0.32299999999999995,Dijon,France,47.42N,5.92E
2018778,1926-09-01,16.084,0.276,Dijon,France,47.42N,5.92E
2018779,1926-10-01,9.548,0.207,Dijon,France,47.42N,5.92E
2018780,1926-11-01,6.507999999999999,0.212,Dijon,France,47.42N,5.92E
2018781,1926-12-01,-0.20499999999999985,0.37200000000000005,Dijon,France,47.42N,5.92E
2018782,1927-01-01,1.499,0.422,Dijon,France,47.42N,5.92E
2018783,1927-02-01,1.898,0.387,Dijon,France,47.42N,5.92E
2018784,1927-03-01,6.053999999999999,0.34700000000000003,Dijon,France,47.42N,5.92E
2018785,1927-04-01,8.703,0.262,Dijon,France,47.42N,5.92E
2018786,1927-05-01,13.075,0.324,Dijon,France,47.42N,5.92E
2018787,1927-06-01,15.306,0.233,Dijon,France,47.42N,5.92E
2018788,1927-07-01,17.566,0.307,Dijon,France,47.42N,5.92E
2018789,1927-08-01,16.517999999999994,0.27,Dijon,France,47.42N,5.92E
2018790,1927-09-01,13.893,0.244,Dijon,France,47.42N,5.92E
2018791,1927-10-01,9.095,0.336,Dijon,France,47.42N,5.92E
2018792,1927-11-01,4.515,0.292,Dijon,France,47.42N,5.92E
2018793,1927-12-01,-0.06899999999999995,0.526,Dijon,France,47.42N,5.92E
2018794,1928-01-01,2.3409999999999997,0.128,Dijon,France,47.42N,5.92E
2018795,1928-02-01,3.704,0.421,Dijon,France,47.42N,5.92E
2018796,1928-03-01,5.3020000000000005,0.482,Dijon,France,47.42N,5.92E
2018797,1928-04-01,8.035,0.224,Dijon,France,47.42N,5.92E
2018798,1928-05-01,10.505999999999998,0.426,Dijon,France,47.42N,5.92E
2018799,1928-06-01,15.622,0.179,Dijon,France,47.42N,5.92E
2018800,1928-07-01,20.401,0.235,Dijon,France,47.42N,5.92E
2018801,1928-08-01,18.392,0.39,Dijon,France,47.42N,5.92E
2018802,1928-09-01,13.936,0.28,Dijon,France,47.42N,5.92E
2018803,1928-10-01,9.074,0.156,Dijon,France,47.42N,5.92E
2018804,1928-11-01,6.132999999999999,0.499,Dijon,France,47.42N,5.92E
2018805,1928-12-01,0.7829999999999999,0.51,Dijon,France,47.42N,5.92E
2018806,1929-01-01,-3.4389999999999996,0.389,Dijon,France,47.42N,5.92E
2018807,1929-02-01,-4.898,0.504,Dijon,France,47.42N,5.92E
2018808,1929-03-01,4.605,0.406,Dijon,France,47.42N,5.92E
2018809,1929-04-01,6.01,0.309,Dijon,France,47.42N,5.92E
2018810,1929-05-01,12.886,0.27699999999999997,Dijon,France,47.42N,5.92E
2018811,1929-06-01,16.094,0.297,Dijon,France,47.42N,5.92E
2018812,1929-07-01,18.66,0.193,Dijon,France,47.42N,5.92E
2018813,1929-08-01,17.302999999999994,0.227,Dijon,France,47.42N,5.92E
2018814,1929-09-01,17.018,0.246,Dijon,France,47.42N,5.92E
2018815,1929-10-01,9.91,0.21600000000000005,Dijon,France,47.42N,5.92E
2018816,1929-11-01,4.751,0.318,Dijon,France,47.42N,5.92E
2018817,1929-12-01,3.749,0.655,Dijon,France,47.42N,5.92E
2018818,1930-01-01,2.7769999999999997,0.317,Dijon,France,47.42N,5.92E
2018819,1930-02-01,1.057,0.32299999999999995,Dijon,France,47.42N,5.92E
2018820,1930-03-01,5.74,0.319,Dijon,France,47.42N,5.92E
2018821,1930-04-01,8.735999999999999,0.246,Dijon,France,47.42N,5.92E
2018822,1930-05-01,11.303,0.289,Dijon,France,47.42N,5.92E
2018823,1930-06-01,18.228,0.209,Dijon,France,47.42N,5.92E
2018824,1930-07-01,16.532,0.293,Dijon,France,47.42N,5.92E
2018825,1930-08-01,17.04,0.32,Dijon,France,47.42N,5.92E
2018826,1930-09-01,14.522,0.401,Dijon,France,47.42N,5.92E
2018827,1930-10-01,9.423,0.229,Dijon,France,47.42N,5.92E
2018828,1930-11-01,6.721,0.293,Dijon,France,47.42N,5.92E
2018829,1930-12-01,1.482,0.393,Dijon,France,47.42N,5.92E
2018830,1931-01-01,0.73,0.616,Dijon,France,47.42N,5.92E
2018831,1931-02-01,-0.20700000000000007,0.738,Dijon,France,47.42N,5.92E
2018832,1931-03-01,2.7769999999999997,0.405,Dijon,France,47.42N,5.92E
2018833,1931-04-01,7.276999999999999,0.428,Dijon,France,47.42N,5.92E
2018834,1931-05-01,14.31,0.482,Dijon,France,47.42N,5.92E
2018835,1931-06-01,17.766,0.266,Dijon,France,47.42N,5.92E
2018836,1931-07-01,16.84,0.354,Dijon,France,47.42N,5.92E
2018837,1931-08-01,15.630999999999998,0.217,Dijon,France,47.42N,5.92E
2018838,1931-09-01,10.124,0.486,Dijon,France,47.42N,5.92E
2018839,1931-10-01,8.266,0.524,Dijon,France,47.42N,5.92E
2018840,1931-11-01,6.02,0.392,Dijon,France,47.42N,5.92E
2018841,1931-12-01,-0.30299999999999994,0.391,Dijon,France,47.42N,5.92E
2018842,1932-01-01,1.501,0.688,Dijon,France,47.42N,5.92E
2018843,1932-02-01,-1.912,0.529,Dijon,France,47.42N,5.92E
2018844,1932-03-01,3.083,0.395,Dijon,France,47.42N,5.92E
2018845,1932-04-01,6.643999999999999,0.275,Dijon,France,47.42N,5.92E
2018846,1932-05-01,11.56,0.33299999999999996,Dijon,France,47.42N,5.92E
2018847,1932-06-01,14.984000000000002,0.361,Dijon,France,47.42N,5.92E
2018848,1932-07-01,16.939,0.302,Dijon,France,47.42N,5.92E
2018849,1932-08-01,19.72,0.278,Dijon,France,47.42N,5.92E
2018850,1932-09-01,16.468,0.345,Dijon,France,47.42N,5.92E
2018851,1932-10-01,9.064,0.6509999999999999,Dijon,France,47.42N,5.92E
2018852,1932-11-01,5.2349999999999985,0.493,Dijon,France,47.42N,5.92E
2018853,1932-12-01,1.54,0.8740000000000001,Dijon,France,47.42N,5.92E
2018854,1933-01-01,-1.614,0.461,Dijon,France,47.42N,5.92E
2018855,1933-02-01,1.5950000000000002,0.373,Dijon,France,47.42N,5.92E
2018856,1933-03-01,6.164,0.6579999999999999,Dijon,France,47.42N,5.92E
2018857,1933-04-01,8.745,0.243,Dijon,France,47.42N,5.92E
2018858,1933-05-01,11.625,0.256,Dijon,France,47.42N,5.92E
2018859,1933-06-01,13.954,0.342,Dijon,France,47.42N,5.92E
2018860,1933-07-01,18.719,0.353,Dijon,France,47.42N,5.92E
2018861,1933-08-01,18.808,0.268,Dijon,France,47.42N,5.92E
2018862,1933-09-01,15.03,0.188,Dijon,France,47.42N,5.92E
2018863,1933-10-01,9.762,0.263,Dijon,France,47.42N,5.92E
2018864,1933-11-01,3.202,0.424,Dijon,France,47.42N,5.92E
2018865,1933-12-01,-3.3739999999999997,0.428,Dijon,France,47.42N,5.92E
2018866,1934-01-01,0.375,0.403,Dijon,France,47.42N,5.92E
2018867,1934-02-01,0.8160000000000001,0.516,Dijon,France,47.42N,5.92E
2018868,1934-03-01,4.586,0.384,Dijon,France,47.42N,5.92E
2018869,1934-04-01,10.286,0.429,Dijon,France,47.42N,5.92E
2018870,1934-05-01,13.854,0.159,Dijon,France,47.42N,5.92E
2018871,1934-06-01,16.519000000000002,0.257,Dijon,France,47.42N,5.92E
2018872,1934-07-01,19.105,0.231,Dijon,France,47.42N,5.92E
2018873,1934-08-01,16.471,0.25,Dijon,France,47.42N,5.92E
2018874,1934-09-01,15.968,0.161,Dijon,France,47.42N,5.92E
2018875,1934-10-01,9.683,0.263,Dijon,France,47.42N,5.92E
2018876,1934-11-01,3.41,0.34700000000000003,Dijon,France,47.42N,5.92E
2018877,1934-12-01,4.854,0.52,Dijon,France,47.42N,5.92E
2018878,1935-01-01,-1.055,0.552,Dijon,France,47.42N,5.92E
2018879,1935-02-01,2.648,0.434,Dijon,France,47.42N,5.92E
2018880,1935-03-01,4.135,0.315,Dijon,France,47.42N,5.92E
2018881,1935-04-01,7.475999999999999,0.304,Dijon,France,47.42N,5.92E
2018882,1935-05-01,10.854,0.18899999999999997,Dijon,France,47.42N,5.92E
2018883,1935-06-01,17.441,0.292,Dijon,France,47.42N,5.92E
2018884,1935-07-01,19.005,0.273,Dijon,France,47.42N,5.92E
2018885,1935-08-01,17.099999999999998,0.244,Dijon,France,47.42N,5.92E
2018886,1935-09-01,14.768,0.166,Dijon,France,47.42N,5.92E
2018887,1935-10-01,8.804,0.385,Dijon,France,47.42N,5.92E
2018888,1935-11-01,5.56,0.385,Dijon,France,47.42N,5.92E
2018889,1935-12-01,0.388,0.475,Dijon,France,47.42N,5.92E
2018890,1936-01-01,4.252,0.748,Dijon,France,47.42N,5.92E
2018891,1936-02-01,1.985,0.245,Dijon,France,47.42N,5.92E
2018892,1936-03-01,6.399,0.308,Dijon,France,47.42N,5.92E
2018893,1936-04-01,7.105,0.18,Dijon,France,47.42N,5.92E
2018894,1936-05-01,12.992,0.455,Dijon,France,47.42N,5.92E
2018895,1936-06-01,15.636,0.321,Dijon,France,47.42N,5.92E
2018896,1936-07-01,16.662,0.396,Dijon,France,47.42N,5.92E
2018897,1936-08-01,16.968,0.368,Dijon,France,47.42N,5.92E
2018898,1936-09-01,14.297,0.319,Dijon,France,47.42N,5.92E
2018899,1936-10-01,6.244,0.377,Dijon,France,47.42N,5.92E
2018900,1936-11-01,4.548,0.503,Dijon,France,47.42N,5.92E
2018901,1936-12-01,1.743,0.32799999999999996,Dijon,France,47.42N,5.92E
2018902,1937-01-01,2.4730000000000003,0.6829999999999999,Dijon,France,47.42N,5.92E
2018903,1937-02-01,4.2170000000000005,0.564,Dijon,France,47.42N,5.92E
2018904,1937-03-01,3.714,0.358,Dijon,France,47.42N,5.92E
2018905,1937-04-01,8.145,0.37,Dijon,France,47.42N,5.92E
2018906,1937-05-01,14.132,0.421,Dijon,France,47.42N,5.92E
2018907,1937-06-01,16.483999999999998,0.37200000000000005,Dijon,France,47.42N,5.92E
2018908,1937-07-01,18.028,0.381,Dijon,France,47.42N,5.92E
2018909,1937-08-01,17.881999999999994,0.238,Dijon,France,47.42N,5.92E
2018910,1937-09-01,13.781,0.203,Dijon,France,47.42N,5.92E
2018911,1937-10-01,9.649,0.285,Dijon,France,47.42N,5.92E
2018912,1937-11-01,3.925,0.552,Dijon,France,47.42N,5.92E
